,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
429,240.0,240.0,39.0,76.0,0.513,9.0,24.0,0.375,26.0,36.0,0.722,8.0,25.0,33.0,25.0,8.0,6.0,15.0,30.0,113.0,,,0.615,0.572,0.316,0.474,22.9,67.6,45.8,64.1,8.4,13.0,14.0,100.0,119.2,111.8,,,11.0,26.0,1.0,3.0,9.0,1.0,7.0,9.0,0.8,3.0,9.0,12.0,7.0,2.0,3.0,3.0,5.0,32.0,18.6,17.0,1.036,1.1,1.0,1.333,11.7,33.3,22.8,35.5,3.9,8.9,30.0,41.9,168.0,119.0,MIN,113,1,240.0,240.0,33.0,75.0,0.44,9.0,29.0,0.31,31.0,42.0,0.738,12.0,27.0,39.0,18.0,8.0,7.0,18.0,30.0,106.0,,,0.567,0.5,0.387,0.56,32.4,77.1,54.2,54.5,8.4,13.5,16.1,100.0,111.2,118.6,,,8.0,18.0,1.0,4.0,9.0,0.667,11.0,15.0,1.0,3.0,5.0,8.0,6.0,3.0,3.0,4.0,6.0,27.0,24.2,7.0,1.064,1.0,0.5,2.0,23.8,27.4,24.4,28.6,4.8,10.9,61.5,28.7,169.0,126.0,POR,106,0,2023,2023-01-04,True
430,240.0,240.0,37.0,92.0,0.402,10.0,39.0,0.256,15.0,20.0,0.75,14.0,40.0,54.0,28.0,8.0,3.0,13.0,17.0,99.0,,,0.491,0.457,0.424,0.217,26.9,74.1,50.9,75.7,8.1,5.1,11.4,100.0,99.6,116.8,,,14.0,23.0,0.75,3.0,9.0,0.4,6.0,6.0,1.0,4.0,15.0,19.0,10.0,2.0,2.0,5.0,4.0,31.0,28.3,6.0,0.717,0.75,1.0,0.5,23.0,45.2,24.5,66.0,24.6,4.6,20.4,30.4,125.0,126.0,LAL,99,0,240.0,240.0,44.0,99.0,0.444,14.0,40.0,0.35,14.0,17.0,0.824,14.0,38.0,52.0,24.0,6.0,2.0,11.0,19.0,116.0,,,0.545,0.515,0.404,0.172,25.9,73.1,49.1,54.5,6.0,3.8,9.4,100.0,116.8,99.6,,,13.0,26.0,0.667,4.0,10.0,0.667,6.0,6.0,1.0,4.0,9.0,10.0,7.0,2.0,2.0,2.0,5.0,33.0,27.2,26.0,1.0,1.0,1.0,0.545,12.8,20.9,16.3,77.9,6.4,4.8,100.0,58.4,201.0,110.0,MEM,116,1,2023,2023-04-26,False
431,240.0,240.0,44.0,99.0,0.444,14.0,40.0,0.35,14.0,17.0,0.824,14.0,38.0,52.0,24.0,6.0,2.0,11.0,19.0,116.0,,,0.545,0.515,0.404,0.172,25.9,73.1,49.1,54.5,6.0,3.8,9.4,100.0,116.8,99.6,,,13.0,26.0,0.667,4.0,10.0,0.667,6.0,6.0,1.0,4.0,9.0,10.0,7.0,2.0,2.0,2.0,5.0,33.0,27.2,26.0,1.0,1.0,1.0,0.545,12.8,20.9,16.3,77.9,6.4,4.8,100.0,58.4,201.0,110.0,MEM,116,1,240.0,240.0,37.0,92.0,0.402,10.0,39.0,0.256,15.0,20.0,0.75,14.0,40.0,54.0,28.0,8.0,3.0,13.0,17.0,99.0,,,0.491,0.457,0.424,0.217,26.9,74.1,50.9,75.7,8.1,5.1,11.4,100.0,99.6,116.8,,,14.0,23.0,0.75,3.0,9.0,0.4,6.0,6.0,1.0,4.0,15.0,19.0,10.0,2.0,2.0,5.0,4.0,31.0,28.3,6.0,0.717,0.75,1.0,0.5,23.0,45.2,24.5,66.0,24.6,4.6,20.4,30.4,125.0,126.0,LAL,99,0,2023,2023-04-26,True
432,240.0,240.0,30.0,80.0,0.375,13.0,42.0,0.31,11.0,17.0,0.647,5.0,28.0,33.0,24.0,10.0,1.0,9.0,20.0,84.0,,,0.48,0.456,0.525,0.213,10.4,68.3,37.1,80.0,11.1,2.2,9.3,100.0,93.0,106.3,,,11.0,19.0,0.579,5.0,11.0,0.455,7.0,9.0,0.778,1.0,6.0,7.0,7.0,2.0,1.0,3.0,5.0,28.0,21.5,19.0,0.704,0.711,1.0,0.6,4.8,28.0,15.5,41.5,8.3,2.6,33.3,26.6,119.0,117.0,BRK,84,0,240.0,240.0,36.0,80.0,0.45,11.0,35.0,0.314,13.0,16.0,0.813,13.0,43.0,56.0,21.0,8.0,7.0,19.0,22.0,96.0,,,0.551,0.519,0.438,0.2,31.7,89.6,62.9,58.3,8.9,18.4,17.9,100.0,106.3,93.0,,,13.0,23.0,0.75,6.0,13.0,0.462,8.0,8.0,1.0,5.0,17.0,19.0,7.0,4.0,3.0,8.0,4.0,33.0,22.1,17.0,0.75,0.75,0.8,0.727,32.0,46.5,27.7,32.2,5.5,11.9,100.0,27.5,152.0,101.0,PHI,96,1,2023,2023-04-17,False
433,240.0,240.0,36.0,80.0,0.45,11.0,35.0,0.314,13.0,16.0,0.813,13.0,43.0,56.0,21.0,8.0,7.0,19.0,22.0,96.0,,,0.551,0.519,0.438,0.2,31.7,89.6,62.9,58.3,8.9,18.4,17.9,100.0,106.3,93.0,,,13.0,23.0,0.75,6.0,13.0,0.462,8.0,8.0,1.0,5.0,17.0,19.0,7.0,4.0,3.0,8.0,4.0,33.0,22.1,17.0,0.75,0.75,0.8,0.727,32.0,46.5,27.7,32.2,5.5,11.9,100.0,27.5,152.0,101.0,PHI,96,1,240.0,240.0,30.0,80.0,0.375,13.0,42.0,0.31,11.0,17.0,0.647,5.0,28.0,33.0,24.0,10.0,1.0,9.0,20.0,84.0,,,0.48,0.456,0.525,0.213,10.4,68.3,37.1,80.0,11.1,2.2,9.3,100.0,93.0,106.3,,,11.0,19.0,0.579,5.0,11.0,0.455,7.0,9.0,0.778,1.0,6.0,7.0,7.0,2.0,1.0,3.0,5.0,28.0,21.5,19.0,0.704,0.711,1.0,0.6,4.8,28.0,15.5,41.5,8.3,2.6,33.3,26.6,119.0,117.0,BRK,84,0,2023,2023-04-17,True
434,240.0,240.0,43.0,97.0,0.443,10.0,30.0,0.333,18.0,21.0,0.857,16.0,35.0,51.0,27.0,6.0,5.0,13.0,21.0,114.0,,,0.537,0.495,0.309,0.216,32.0,83.3,55.4,62.8,5.9,7.5,10.9,100.0,112.5,119.4,,,13.0,29.0,0.6,6.0,10.0,0.6,7.0,8.0,1.0,6.0,11.0,17.0,17.0,2.0,2.0,6.0,5.0,32.0,33.6,5.0,0.727,0.714,0.714,0.421,14.7,34.4,21.2,64.0,4.8,3.7,33.3,33.4,146.0,122.0,DEN,114,0,240.0,240.0,48.0,95.0,0.505,9.0,28.0,0.321,16.0,18.0,0.889,7.0,34.0,41.0,24.0,5.0,6.0,9.0,24.0,121.0,,,0.588,0.553,0.295,0.189,16.7,68.0,44.6,50.0,5.0,9.0,8.0,100.0,120.0,113.0,,,20.0,31.0,1.0,5.0,8.0,0.625,14.0,16.0,1.0,2.0,9.0,9.0,9.0,3.0,2.0,3.0,5.0,47.0,44.3,20.0,1.0,1.0,1.0,0.516,36.7,30.8,33.5,41.6,3.4,5.2,50.0,37.6,162.0,123.0,PHO,121,1,2023,2023-05-05,False
435,240.0,240.0,48.0,95.0,0.505,9.0,28.0,0.321,16.0,18.0,0.889,7.0,34.0,41.0,24.0,5.0,6.0,9.0,24.0,121.0,,,0.588,0.553,0.295,0.189,16.7,68.0,44.6,50.0,5.0,9.0,8.0,100.0,120.0,113.0,,,20.0,31.0,1.0,5.0,8.0,0.625,14.0,16.0,1.0,2.0,9.0,9.0,9.0,3.0,2.0,3.0,5.0,47.0,44.3,20.0,1.0,1.0,1.0,0.516,36.7,30.8,33.5,41.6,3.4,5.2,50.0,37.6,162.0,123.0,PHO,121,1,240.0,240.0,43.0,97.0,0.443,10.0,30.0,0.333,18.0,21.0,0.857,16.0,35.0,51.0,27.0,6.0,5.0,13.0,21.0,114.0,,,0.537,0.495,0.309,0.216,32.0,83.3,55.4,62.8,5.9,7.5,10.9,100.0,112.5,119.4,,,13.0,29.0,0.6,6.0,10.0,0.6,7.0,8.0,1.0,6.0,11.0,17.0,17.0,2.0,2.0,6.0,5.0,32.0,33.6,5.0,0.727,0.714,0.714,0.421,14.7,34.4,21.2,64.0,4.8,3.7,33.3,33.4,146.0,122.0,DEN,114,0,2023,2023-05-05,True
436,240.0,240.0,47.0,77.0,0.61,14.0,34.0,0.412,14.0,16.0,0.875,1.0,30.0,31.0,32.0,3.0,2.0,14.0,23.0,122.0,,,0.726,0.701,0.442,0.208,3.7,75.0,46.3,68.1,3.1,4.1,14.3,100.0,127.9,135.2,,,17.0,25.0,1.0,6.0,10.0,0.667,6.0,7.0,1.0,1.0,10.0,10.0,8.0,2.0,1.0,3.0,4.0,42.0,36.9,10.0,1.0,1.0,1.0,3.0,10.3,27.0,16.1,30.1,2.3,7.8,60.0,38.6,168.0,141.0,DAL,122,0,240.0,240.0,45.0,86.0,0.523,13.0,37.0,0.351,26.0,29.0,0.897,10.0,26.0,36.0,27.0,6.0,0.0,11.0,16.0,129.0,,,0.653,0.599,0.43,0.337,25.0,96.3,53.7,60.0,6.2,0.0,10.0,100.0,133.1,125.9,,,12.0,16.0,1.0,6.0,9.0,0.667,10.0,11.0,1.0,3.0,5.0,8.0,12.0,1.0,0.0,2.0,4.0,35.0,37.7,14.0,1.0,1.0,1.0,0.688,12.6,79.0,31.8,52.9,2.6,0.0,20.0,31.6,185.0,131.0,MIA,129,1,2023,2023-04-01,False
437,240.0,240.0,45.0,86.0,0.523,13.0,37.0,0.351,26.0,29.0,0.897,10.0,26.0,36.0,27.0,6.0,0.0,11.0,16.0,129.0,,,0.653,0.599,0.43,0.337,25.0,96.3,53.7,60.0,6.2,0.0,10.0,100.0,133.1,125.9,,,12.0,16.0,1.0,6.0,9.0,0.667,10.0,11.0,1.0,3.0,5.0,8.0,12.0,1.0,0.0,2.0,4.0,35.0,37.7,14.0,1.0,1.0,1.0,0.688,12.6,79.0,31.8,52.9,2.6,0.0,20.0,31.6,185.0,131.0,MIA,129,1,240.0,240.0,47.0,77.0,0.61,14.0,34.0,0.412,14.0,16.0,0.875,1.0,30.0,31.0,32.0,3.0,2.0,14.0,23.0,122.0,,,0.726,0.701,0.442,0.208,3.7,75.0,46.3,68.1,3.1,4.1,14.3,100.0,127.9,135.2,,,17.0,25.0,1.0,6.0,10.0,0.667,6.0,7.0,1.0,1.0,10.0,10.0,8.0,2.0,1.0,3.0,4.0,42.0,36.9,10.0,1.0,1.0,1.0,3.0,10.3,27.0,16.1,30.1,2.3,7.8,60.0,38.6,168.0,141.0,DAL,122,0,2023,2023-04-01,True
438,240.0,240.0,44.0,89.0,0.494,8.0,26.0,0.308,16.0,20.0,0.8,7.0,36.0,43.0,22.0,7.0,9.0,9.0,18.0,112.0,,,0.573,0.539,0.292,0.225,15.6,63.2,42.2,50.0,7.2,13.8,8.4,100.0,115.4,111.3,,,9.0,18.0,1.0,3.0,7.0,1.0,9.0,9.0,1.0,2.0,9.0,9.0,8.0,2.0,3.0,4.0,4.0,30.0,23.7,11.0,1.167,1.167,1.0,2.0,19.0,24.5,20.9,35.4,6.5,18.4,16.0,32.5,233.0,121.0,ATL,112,0,240.0,240.0,37.0,95.0,0.389,10.0,30.0,0.333,24.0,31.0,0.774,21.0,38.0,59.0,25.0,6.0,5.0,11.0,19.0,108.0,,,0.497,0.442,0.316,0.326,36.8,84.4,57.8,67.6,6.2,7.9,9.2,100.0,111.3,115.4,,,9.0,23.0,0.667,3.0,10.0,0.5,9.0,10.0,1.0,8.0,10.0,18.0,5.0,2.0,1.0,2.0,5.0,29.0,23.0,9.0,0.73,0.667,0.833,0.667,17.9,88.1,48.6,33.6,3.3,7.9,22.5,36.8,145.0,122.0,LAC,108,1,2023,2023-01-08,True
439,240.0,240.0,37.0,95.0,0.389,10.0,30.0,0.333,24.0,31.0,0.774,21.0,38.0,59.0,25.0,6.0,5.0,11.0,19.0,108.0,,,0.497,0.442,0.316,0.326,36.8,84.4,57.8,67.6,6.2,7.9,9.2,100.0,111.3,115.4,,,9.0,23.0,0.667,3.0,10.0,0.5,9.0,10.0,1.0,8.0,10.0,18.0,5.0,2.0,1.0,2.0,5.0,29.0,23.0,9.0,0.73,0.667,0.833,0.667,17.9,88.1,48.6,33.6,3.3,7.9,22.5,36.8,145.0,122.0,LAC,108,1,240.0,240.0,44.0,89.0,0.494,8.0,26.0,0.308,16.0,20.0,0.8,7.0,36.0,43.0,22.0,7.0,9.0,9.0,18.0,112.0,,,0.573,0.539,0.292,0.225,15.6,63.2,42.2,50.0,7.2,13.8,8.4,100.0,115.4,111.3,,,9.0,18.0,1.0,3.0,7.0,1.0,9.0,9.0,1.0,2.0,9.0,9.0,8.0,2.0,3.0,4.0,4.0,30.0,23.7,11.0,1.167,1.167,1.0,2.0,19.0,24.5,20.9,35.4,6.5,18.4,16.0,32.5,233.0,121.0,ATL,112,0,2023,2023-01-08,False
440,240.0,240.0,40.0,79.0,0.506,14.0,31.0,0.452,19.0,23.0,0.826,9.0,26.0,35.0,24.0,4.0,5.0,13.0,25.0,113.0,,,0.634,0.595,0.392,0.291,25.0,74.3,49.3,60.0,4.3,7.9,12.7,100.0,122.1,131.9,,,14.0,23.0,0.8,6.0,10.0,0.6,7.0,8.0,1.0,3.0,11.0,12.0,7.0,2.0,3.0,5.0,5.0,41.0,35.4,4.0,0.85,0.8,0.833,0.545,15.0,44.1,23.7,26.4,2.5,5.5,28.0,31.0,155.0,138.0,MIN,113,0,240.0,240.0,46.0,85.0,0.541,10.0,22.0,0.455,20.0,25.0,0.8,9.0,27.0,36.0,26.0,6.0,1.0,10.0,25.0,122.0,,,0.635,0.6,0.259,0.294,25.7,75.0,50.7,56.5,6.5,2.1,9.4,100.0,131.9,122.1,,,13.0,22.0,0.714,6.0,10.0,1.0,8.0,9.0,1.0,6.0,6.0,10.0,9.0,2.0,1.0,4.0,5.0,40.0,30.6,16.0,0.87,0.857,0.455,0.714,25.2,36.3,20.7,35.0,3.5,3.8,22.2,34.8,176.0,127.0,DEN,122,1,2023,2023-04-19,False
441,240.0,240.0,46.0,85.0,0.541,10.0,22.0,0.455,20.0,25.0,0.8,9.0,27.0,36.0,26.0,6.0,1.0,10.0,25.0,122.0,,,0.635,0.6,0.259,0.294,25.7,75.0,50.7,56.5,6.5,2.1,9.4,100.0,131.9,122.1,,,13.0,22.0,0.714,6.0,10.0,1.0,8.0,9.0,1.0,6.0,6.0,10.0,9.0,2.0,1.0,4.0,5.0,40.0,30.6,16.0,0.87,0.857,0.455,0.714,25.2,36.3,20.7,35.0,3.5,3.8,22.2,34.8,176.0,127.0,DEN,122,1,240.0,240.0,40.0,79.0,0.506,14.0,31.0,0.452,19.0,23.0,0.826,9.0,26.0,35.0,24.0,4.0,5.0,13.0,25.0,113.0,,,0.634,0.595,0.392,0.291,25.0,74.3,49.3,60.0,4.3,7.9,12.7,100.0,122.1,131.9,,,14.0,23.0,0.8,6.0,10.0,0.6,7.0,8.0,1.0,3.0,11.0,12.0,7.0,2.0,3.0,5.0,5.0,41.0,35.4,4.0,0.85,0.8,0.833,0.545,15.0,44.1,23.7,26.4,2.5,5.5,28.0,31.0,155.0,138.0,MIN,113,0,2023,2023-04-19,True
442,240.0,240.0,42.0,91.0,0.462,12.0,37.0,0.324,16.0,21.0,0.762,5.0,29.0,34.0,24.0,9.0,7.0,11.0,22.0,112.0,,,0.559,0.527,0.407,0.231,11.1,82.9,42.5,57.1,8.8,11.5,9.9,100.0,109.2,117.9,,,15.0,24.0,0.727,6.0,10.0,0.857,9.0,9.0,1.0,3.0,9.0,9.0,8.0,3.0,3.0,4.0,4.0,44.0,37.9,2.0,1.0,1.0,0.889,1.0,17.6,47.8,20.9,34.5,5.5,7.1,37.2,32.8,184.0,127.0,BRK,112,0,240.0,240.0,43.0,81.0,0.531,8.0,20.0,0.4,27.0,29.0,0.931,6.0,40.0,46.0,21.0,7.0,7.0,17.0,16.0,121.0,,,0.645,0.58,0.247,0.358,17.1,88.9,57.5,48.8,6.8,13.0,15.3,100.0,117.4,108.6,,,8.0,20.0,1.0,3.0,4.0,0.75,7.0,7.0,1.0,3.0,11.0,13.0,6.0,2.0,2.0,3.0,4.0,22.0,20.7,13.0,1.0,1.0,0.667,1.0,12.0,32.7,21.7,71.2,3.7,6.9,50.0,32.9,167.0,117.0,CHI,121,1,2023,2023-01-04,False
443,240.0,240.0,43.0,81.0,0.531,8.0,20.0,0.4,27.0,29.0,0.931,6.0,40.0,46.0,21.0,7.0,7.0,17.0,16.0,121.0,,,0.645,0.58,0.247,0.358,17.1,88.9,57.5,48.8,6.8,13.0,15.3,100.0,117.4,108.6,,,8.0,20.0,1.0,3.0,4.0,0.75,7.0,7.0,1.0,3.0,11.0,13.0,6.0,2.0,2.0,3.0,4.0,22.0,20.7,13.0,1.0,1.0,0.667,1.0,12.0,32.7,21.7,71.2,3.7,6.9,50.0,32.9,167.0,117.0,CHI,121,1,240.0,240.0,42.0,91.0,0.462,12.0,37.0,0.324,16.0,21.0,0.762,5.0,29.0,34.0,24.0,9.0,7.0,11.0,22.0,112.0,,,0.559,0.527,0.407,0.231,11.1,82.9,42.5,57.1,8.8,11.5,9.9,100.0,109.2,117.9,,,15.0,24.0,0.727,6.0,10.0,0.857,9.0,9.0,1.0,3.0,9.0,9.0,8.0,3.0,3.0,4.0,4.0,44.0,37.9,2.0,1.0,1.0,0.889,1.0,17.6,47.8,20.9,34.5,5.5,7.1,37.2,32.8,184.0,127.0,BRK,112,0,2023,2023-01-04,True
444,240.0,240.0,55.0,98.0,0.561,23.0,52.0,0.442,17.0,24.0,0.708,13.0,37.0,50.0,38.0,11.0,6.0,19.0,27.0,150.0,,,0.691,0.679,0.531,0.245,30.2,77.1,54.9,69.1,9.8,10.9,14.9,100.0,133.4,115.6,,,8.0,15.0,1.0,6.0,8.0,1.0,11.0,17.0,1.0,3.0,11.0,12.0,7.0,3.0,2.0,6.0,4.0,29.0,21.7,39.0,1.5,1.5,1.0,1.133,24.6,41.5,23.9,29.6,8.2,7.3,46.2,37.9,203.0,125.0,MIL,150,0,240.0,240.0,43.0,87.0,0.494,13.0,32.0,0.406,31.0,40.0,0.775,11.0,30.0,41.0,26.0,10.0,3.0,20.0,21.0,130.0,,,0.621,0.569,0.368,0.46,22.9,69.8,45.1,60.5,8.9,6.5,16.1,100.0,116.1,134.0,,,11.0,15.0,0.733,6.0,7.0,0.857,7.0,9.0,1.0,4.0,11.0,15.0,11.0,2.0,2.0,4.0,3.0,33.0,26.0,2.0,0.959,0.933,0.8,4.0,12.9,39.6,25.5,49.0,2.9,6.7,42.0,30.1,157.0,141.0,DET,130,1,2023,2023-01-23,True
445,240.0,240.0,43.0,87.0,0.494,13.0,32.0,0.406,31.0,40.0,0.775,11.0,30.0,41.0,26.0,10.0,3.0,20.0,21.0,130.0,,,0.621,0.569,0.368,0.46,22.9,69.8,45.1,60.5,8.9,6.5,16.1,100.0,116.1,134.0,,,11.0,15.0,0.733,6.0,7.0,0.857,7.0,9.0,1.0,4.0,11.0,15.0,11.0,2.0,2.0,4.0,3.0,33.0,26.0,2.0,0.959,0.933,0.8,4.0,12.9,39.6,25.5,49.0,2.9,6.7,42.0,30.1,157.0,141.0,DET,130,1,240.0,240.0,55.0,98.0,0.561,23.0,52.0,0.442,17.0,24.0,0.708,13.0,37.0,50.0,38.0,11.0,6.0,19.0,27.0,150.0,,,0.691,0.679,0.531,0.245,30.2,77.1,54.9,69.1,9.8,10.9,14.9,100.0,133.4,115.6,,,8.0,15.0,1.0,6.0,8.0,1.0,11.0,17.0,1.0,3.0,11.0,12.0,7.0,3.0,2.0,6.0,4.0,29.0,21.7,39.0,1.5,1.5,1.0,1.133,24.6,41.5,23.9,29.6,8.2,7.3,46.2,37.9,203.0,125.0,MIL,150,0,2023,2023-01-23,False
446,240.0,240.0,37.0,78.0,0.474,8.0,30.0,0.267,14.0,18.0,0.778,8.0,33.0,41.0,24.0,17.0,4.0,25.0,22.0,96.0,,,0.559,0.526,0.385,0.231,21.1,73.3,49.4,64.9,17.0,8.7,22.5,100.0,96.0,100.0,,,7.0,16.0,0.8,2.0,8.0,0.333,3.0,4.0,1.0,3.0,13.0,16.0,6.0,5.0,1.0,7.0,5.0,17.0,16.5,9.0,0.814,0.8,1.0,0.8,15.2,55.7,37.2,31.2,14.4,4.2,36.1,28.1,146.0,113.0,NOP,96,0,240.0,240.0,35.0,80.0,0.438,8.0,34.0,0.235,22.0,27.0,0.815,12.0,30.0,42.0,17.0,16.0,1.0,22.0,14.0,100.0,,,0.544,0.488,0.425,0.338,26.7,78.9,50.6,48.6,16.0,2.1,19.3,100.0,100.0,96.0,,,10.0,22.0,0.714,4.0,10.0,0.5,8.0,10.0,1.0,4.0,6.0,9.0,5.0,5.0,1.0,5.0,2.0,26.0,20.1,10.0,0.86,0.833,0.8,2.0,29.1,21.9,23.7,25.1,7.1,3.0,33.3,33.3,154.0,103.0,MIA,100,1,2023,2023-01-22,False
447,240.0,240.0,35.0,80.0,0.438,8.0,34.0,0.235,22.0,27.0,0.815,12.0,30.0,42.0,17.0,16.0,1.0,22.0,14.0,100.0,,,0.544,0.488,0.425,0.338,26.7,78.9,50.6,48.6,16.0,2.1,19.3,100.0,100.0,96.0,,,10.0,22.0,0.714,4.0,10.0,0.5,8.0,10.0,1.0,4.0,6.0,9.0,5.0,5.0,1.0,5.0,2.0,26.0,20.1,10.0,0.86,0.833,0.8,2.0,29.1,21.9,23.7,25.1,7.1,3.0,33.3,33.3,154.0,103.0,MIA,100,1,240.0,240.0,37.0,78.0,0.474,8.0,30.0,0.267,14.0,18.0,0.778,8.0,33.0,41.0,24.0,17.0,4.0,25.0,22.0,96.0,,,0.559,0.526,0.385,0.231,21.1,73.3,49.4,64.9,17.0,8.7,22.5,100.0,96.0,100.0,,,7.0,16.0,0.8,2.0,8.0,0.333,3.0,4.0,1.0,3.0,13.0,16.0,6.0,5.0,1.0,7.0,5.0,17.0,16.5,9.0,0.814,0.8,1.0,0.8,15.2,55.7,37.2,31.2,14.4,4.2,36.1,28.1,146.0,113.0,NOP,96,0,2023,2023-01-22,True
448,240.0,240.0,49.0,93.0,0.527,10.0,26.0,0.385,24.0,31.0,0.774,12.0,32.0,44.0,24.0,9.0,5.0,10.0,21.0,132.0,,,0.619,0.581,0.28,0.333,28.6,82.1,54.3,49.0,8.8,10.4,8.6,100.0,129.8,110.1,,,12.0,21.0,1.0,4.0,8.0,1.0,7.0,8.0,1.0,4.0,8.0,12.0,6.0,2.0,1.0,3.0,5.0,34.0,26.2,30.0,1.5,1.5,1.0,2.0,45.1,48.6,25.2,40.3,3.8,5.7,100.0,49.2,300.0,119.0,NOP,132,0,240.0,240.0,42.0,82.0,0.512,14.0,34.0,0.412,14.0,18.0,0.778,7.0,30.0,37.0,26.0,5.0,1.0,20.0,25.0,112.0,,,0.623,0.598,0.415,0.22,17.9,71.4,45.7,61.9,4.9,1.5,18.2,100.0,110.6,130.4,,,8.0,16.0,1.0,5.0,10.0,1.0,4.0,4.0,1.0,3.0,7.0,10.0,9.0,2.0,1.0,5.0,6.0,23.0,18.9,0.0,1.064,1.5,1.0,2.0,10.9,29.7,20.5,52.3,5.6,2.6,61.5,37.4,177.0,137.0,WAS,112,1,2023,2023-01-09,True
449,240.0,240.0,42.0,82.0,0.512,14.0,34.0,0.412,14.0,18.0,0.778,7.0,30.0,37.0,26.0,5.0,1.0,20.0,25.0,112.0,,,0.623,0.598,0.415,0.22,17.9,71.4,45.7,61.9,4.9,1.5,18.2,100.0,110.6,130.4,,,8.0,16.0,1.0,5.0,10.0,1.0,4.0,4.0,1.0,3.0,7.0,10.0,9.0,2.0,1.0,5.0,6.0,23.0,18.9,0.0,1.064,1.5,1.0,2.0,10.9,29.7,20.5,52.3,5.6,2.6,61.5,37.4,177.0,137.0,WAS,112,1,240.0,240.0,49.0,93.0,0.527,10.0,26.0,0.385,24.0,31.0,0.774,12.0,32.0,44.0,24.0,9.0,5.0,10.0,21.0,132.0,,,0.619,0.581,0.28,0.333,28.6,82.1,54.3,49.0,8.8,10.4,8.6,100.0,129.8,110.1,,,12.0,21.0,1.0,4.0,8.0,1.0,7.0,8.0,1.0,4.0,8.0,12.0,6.0,2.0,1.0,3.0,5.0,34.0,26.2,30.0,1.5,1.5,1.0,2.0,45.1,48.6,25.2,40.3,3.8,5.7,100.0,49.2,300.0,119.0,NOP,132,0,2023,2023-01-09,False
450,240.0,240.0,43.0,101.0,0.426,16.0,48.0,0.333,4.0,8.0,0.5,19.0,30.0,49.0,21.0,10.0,4.0,16.0,11.0,106.0,,,0.507,0.505,0.475,0.079,32.8,85.7,52.7,48.8,10.1,7.5,13.3,100.0,107.0,120.2,,,11.0,24.0,0.8,7.0,13.0,0.571,4.0,6.0,0.667,5.0,8.0,12.0,6.0,4.0,2.0,5.0,4.0,29.0,24.0,8.0,0.818,0.818,1.0,0.5,17.4,86.6,32.6,28.2,4.9,7.6,50.0,35.2,182.0,128.0,ATL,106,0,240.0,240.0,48.0,86.0,0.558,15.0,33.0,0.455,8.0,10.0,0.8,5.0,39.0,44.0,28.0,10.0,12.0,16.0,8.0,119.0,,,0.658,0.645,0.384,0.116,14.3,67.2,47.3,58.3,10.0,22.6,15.0,100.0,119.6,106.5,,,12.0,22.0,1.0,5.0,9.0,1.0,4.0,4.0,1.0,2.0,10.0,10.0,8.0,3.0,3.0,4.0,2.0,29.0,22.9,20.0,1.5,1.5,1.0,0.364,9.8,20.9,13.1,33.2,4.5,8.5,20.2,30.3,300.0,122.0,BOS,119,1,2023,2023-04-18,False
